"eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
201408220038,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Shaar HaNegev regional council",31.519366,34.599028,3,0,"","08/22/2014: Assailants launched mortars near a civilian residence in Sha'ar HaNegev Regional Council area, Southern district, Israel. A civilian was killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Hamas (Islamic Resistance Movement).",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",76,"House/Apartment/Residence","Not Applicable","House",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",1,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"A vehicle and a home were damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""4-year-old boy killed by mortar fire in border kibbutz, synagogue hit in Ashdod,"" European Jewish Press, August 23, 2014.","""Boy killed by rocket fire; barrage injures several more,"" JTA, August 22, 2014.","""BREAKING: 4-Year-Old Israeli Boy Killed in Gaza Mortar Strike, Netanyahu Vows Hamas Will 'Pay Heavy Price' for Attack,"" Algemeiner.com, August 22, 2014.","START Primary Collection",1,0,0,1,""
201408220039,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Ashdod",31.821444,34.665169,1,0,"","08/22/2014: Assailants launched a rocket near a synagogue in Ashdod city, Southern district, Israel. Three people were wounded in the blast. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",15,"Religious Figures/Institutions",86,"Place of Worship","Unknown","Synagogue",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,3,0,0,1,3,"Minor (likely < $1 million)",-99,"A synagogue was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""4-year-old boy killed by mortar fire in border kibbutz, synagogue hit in Ashdod,"" European Jewish Press, August 23, 2014.","""Boy killed by rocket fire; barrage injures several more,"" JTA, August 22, 2014.","""This is beyond ridiculous....MASPEEK!,"" Israel National News, August 22, 2014.","START Primary Collection",-9,-9,0,-9,""
201408220045,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","08/22/2014: Assailants fired rockets at Ben Gurion Airport in Tel Aviv city, Tel Aviv district, Israel. The rocket was intercepted by the Iron Dome defense system. Hamas (Islamic Resistance Movement) claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",6,"Airports & Aircraft",44,"Airport","Ben Gurion Airport","Airport",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,-99,0,1,10,"Unknown",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",1,0,0,1,""
201408220046,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Beersheba",31.248484,34.787853,1,0,"","08/22/2014: Assailants launched a rocket at Beersheba city, Southern district, Israel. One person was wounded in the blast. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Not Applicable","Civilian",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,1,0,0,1,3,"Minor (likely < $1 million)",-99,"Unspecified property was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Xinhua Middle East news summary at 2300 GMT, Aug. 29,"" GlobalPost, August 30, 2014.","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","START Primary Collection",-9,-9,0,-9,""
201408220047,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","08/22/2014: Assailants launched three rockets at Sderot city, Southern district, Israel. Three rockets were intercepted by the Iron Dome defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","Sderot City","City",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220085,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Beersheba",31.248484,34.787853,1,0,"","08/22/2014: Assailants fired a rocket that was intercepted by the Iron Dome missile defense system over Beersheba city, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A rocket was used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220086,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Beersheba",31.737127,34.72557,1,0,"","08/22/2014: Assailants fired two rockets that were intercepted by the Iron Dome missile defense system over Beersheba city, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220087,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","08/22/2014: A rocket landed on an apartment and detonated in Sderot city, Southern district, Israel. There were no reported casualties in the blast. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",76,"House/Apartment/Residence","Not Applicable","Apartment",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A rocket was used in the attack.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"An apartment was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220088,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Eshkol regional council",31.214772,34.47893,3,0,"","08/22/2014: Two rockets landed near a house and detonated in Eshkol regional council, Southern district, Israel. There were no reported casualties in the blasts. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",76,"House/Apartment/Residence","Not Applicable","House",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Two rockets were used in the attack.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"A house was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220089,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Eshkol regional council",31.218267,34.482787,3,0,"","08/22/2014: Assailants fired three rockets that were intercepted by the Iron Dome missile defense system over Eshkol regional council, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220090,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Ashkelon",31.670149,34.575153,1,0,"","08/22/2014: Assailants fired a rocket that was intercepted by the Iron Dome missile defense system over Ashkelon city, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A rocket was used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220091,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","08/22/2014: Assailants fired a rocket that was intercepted by the Iron Dome missile defense system over Sderot city, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A rocket was used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220092,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Ashkelon",31.670149,34.575153,1,0,"","08/22/2014: Assailants fired two rockets that were intercepted by the Iron Dome missile defense system over Ashkelon city, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","Ashkelon City","City",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220093,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Netivot",31.423196,34.595254,1,0,"","08/22/2014: Assailants fired a rocket that was intercepted by the Iron Dome missile defense system over Netivot city, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408220094,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Hof Ashkelon regional council",31.621438,34.61927,3,0,"","08/22/2014: Assailants fired a rocket that was intercepted by the Iron Dome missile defense system over Hof Ashkelon regional council, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""1 critically wounded after rocket hits street in,"" Ynet News, August 23, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408230030,2014,8,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Central","Gan Yavne",31.788639,34.706757,1,0,"","08/22/2014: Assailants launched a rocket at Gan Yavne town, Southern district, Israel. One soldier was killed and five civilians were wounded in the attack. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Israel Defense Forces (IDF)","Sergeant: Netanel Maman",97,"Israel",14,"Private Citizens & Property",73,"Vehicles/Transportation","Not Applicable","Car",97,"Israel",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets and shrapnel were used in the attack.",1,0,0,5,0,0,1,3,"Minor (likely < $1 million)",-99,"A vehicle was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Soldier hit on leave dies, bring Israel's Gaza War dead to 71,"" JTA, August 29, 2014.","""You're the one full of bs, you mohel and a human organ harvester. Btw,...,"" Israel National News, August 23, 2014.","","START Primary Collection",-9,-9,0,-9,""
201408230035,2014,8,23,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Unknown",33.16758,35.620633,4,0,"The incident occurred in the Upper Galilee region of the district.","08/23/2014: Assailants launched a rocket near a civilian residence in Upper Galilee region, Northern district, Israel. Two children were wounded in the attack. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Not Applicable","Children",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,2,0,0,1,3,"Minor (likely < $1 million)",-99,"An abandoned home was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Rocket fire strikes North again, Gaza belt under continued mortar barrage,"" Jerusalem Post, August 26, 2014.","""Rocket fired   from Lebanon hits northern Israel: army,"" Agence France Presse -- English, August 23, 2014.","""Rockets fired from Syria, Lebanon strike northern Israel,"" JTA, August 24, 2014.","START Primary Collection",-9,-9,0,-9,""
201408240017,2014,8,24,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Erez",31.348022,34.491093,1,0,"","08/24/2014: Mortars landed near the border crossing and detonated in Erez town, Southern district, Israel. At least three people were wounded in the blasts. Hamas claimed responsibility for the attack.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost","Israel Defense Forces (IDF)","Erez Border Crossing",97,"Israel",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Not Applicable","Civilians",97,"Israel",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,-99,0,1,10,"Unknown",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Mortars were used in the attack.",0,0,0,3,0,0,-9,NA,"",NA,"It is unknown if any property was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Erez Border Crossing with Gaza closes after mortar attack seriously injures two,"" Jerusalem Post, August 24, 2014.","""Rocket salvo hits south after rockets fired at north from Lebanon, Syria,"" Ynet News, August 24, 2014.","""Israel closes Gaza's Erez crossing,"" RocketNews, August 24, 2014.","START Primary Collection",1,0,0,1,""
201408240018,2014,8,24,"",0,"",97,"Israel",10,"Middle East & North Africa","Central","Gan Yavne",31.788639,34.706757,1,0,"","08/24/2014: Assailants fired a rocket that was intercepted by the Iron Dome missile defense system over Gan Yavne town, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Erez Border Crossing with Gaza closes after mortar attack seriously injures two,"" Jerusalem Post, August 24, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408240021,2014,8,24,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Kiryat Malachi",31.732119,34.745651,1,0,"","08/24/2014: Assailants fired four rockets that were intercepted by the Iron Dome missile defense system over Kiryat Malachi city, Southern district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""100 rockets fired at Israel since midnight as barrages continue,"" Ynet News, August 24, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408240022,2014,8,24,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","08/24/2014: Assailants fired a rocket that was intercepted by the Iron Dome missile defense system over Jerusalem city, Jerusalem district, Israel. No group claimed responsibility for the attack.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the assault.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""100 rockets fired at Israel since midnight as barrages continue,"" Ynet News, August 24, 2014.","","","START Primary Collection",-9,-9,0,-9,""
